query_name,query_family,optimizer_name,inference_time_ms,actual_latency_ms,end_to_end_time_ms,estimated_cost,plan_json_hash,split_name,training_time_s
25b.sql,25,PostgreSQL_GEQO(t=2),0.008874980267137289,145.274,145.28287498026714,8703.61,-1312194700352489564,base_query_split_1,3.208988346159458e-06
25b.sql,25,XGBoostLQO,126.91612500930205,130.261,257.177125009302,8703.61,-5214125528872972825,base_query_split_1,3.431779167964123
17a.sql,17,PostgreSQL_Default,0.00037497375160455704,7162.175,7162.175374973752,4524.94,5662083470188619509,base_query_split_1,4.125002305954695e-06
17a.sql,17,PostgreSQL_GEQO(t=2),0.010167015716433525,6080.893,6080.9031670157165,3911.89,8415122941741195682,base_query_split_1,3.208988346159458e-06
17a.sql,17,XGBoostLQO,123.35145799443126,3593.165,3716.516457994431,566534.18,6484876319882913313,base_query_split_1,3.431779167964123
17c.sql,17,PostgreSQL_Default,0.000667001586407423,4408.893,4408.893667001586,4371.54,6402116402388177175,base_query_split_1,4.125002305954695e-06
17c.sql,17,PostgreSQL_GEQO(t=2),0.013916054740548134,4532.946,4532.9599160547405,4051.76,4980951575056482034,base_query_split_1,3.208988346159458e-06
17c.sql,17,XGBoostLQO,164.498916012235,3268.827,3433.325916012235,562286.77,-2538097536627601198,base_query_split_1,3.431779167964123
17b.sql,17,PostgreSQL_Default,0.00033300602808594704,5590.587,5590.5873330060285,4396.8,-7608089727766110220,base_query_split_1,4.125002305954695e-06
17b.sql,17,PostgreSQL_GEQO(t=2),0.010416959412395954,5862.924,5862.934416959412,4058.59,-3757915709173858443,base_query_split_1,3.208988346159458e-06
17b.sql,17,XGBoostLQO,166.15583398379385,5429.56,5595.715833983794,562757.13,-4783076420998060308,base_query_split_1,3.431779167964123
17f.sql,17,PostgreSQL_Default,0.0010409858077764511,14559.107,14559.108040985808,4606.14,-4836559340495042493,base_query_split_1,4.125002305954695e-06
17f.sql,17,PostgreSQL_GEQO(t=2),0.03187503898516297,17612.151,17612.182875038987,4094.96,-3249286583290107090,base_query_split_1,3.208988346159458e-06
17f.sql,17,XGBoostLQO,160.81095801200718,4130.336,4291.146958012007,568243.86,-8311829623249498041,base_query_split_1,3.431779167964123
17e.sql,17,PostgreSQL_Default,0.000500003807246685,8709.303,8709.303500003807,4524.47,358353751658767084,base_query_split_1,4.125002305954695e-06
17e.sql,17,PostgreSQL_GEQO(t=2),0.026374997105449438,8290.314,8290.340374997106,3911.81,3482268367709694616,base_query_split_1,3.208988346159458e-06
17e.sql,17,XGBoostLQO,155.46141704544425,4123.292,4278.753417045445,579454.62,8097633191702588031,base_query_split_1,3.431779167964123
17d.sql,17,PostgreSQL_Default,0.0007500057108700275,6149.503,6149.503750005711,4371.53,-6480798917850728240,base_query_split_1,4.125002305954695e-06
17d.sql,17,PostgreSQL_GEQO(t=2),0.01487502595409751,6664.934,6664.948875025954,4051.75,8433955785443560366,base_query_split_1,3.208988346159458e-06
17d.sql,17,XGBoostLQO,216.03091701399535,3561.618,3777.6489170139953,562286.76,9070064880547263376,base_query_split_1,3.431779167964123
18a.sql,18,PostgreSQL_Default,0.00033300602808594704,5225.662,5225.662333006028,31141.4,5042668691643050889,base_query_split_1,4.125002305954695e-06
18a.sql,18,PostgreSQL_GEQO(t=2),0.011458003427833319,6098.736,6098.747458003428,29279.17,906818275380247075,base_query_split_1,3.208988346159458e-06
18a.sql,18,XGBoostLQO,206.55504101887345,4909.002,5115.557041018874,31141.4,-6135513198691445186,base_query_split_1,3.431779167964123
18c.sql,18,PostgreSQL_Default,0.0004169996827840805,6279.394,6279.394416999683,26559.46,-2005920960749112361,base_query_split_1,4.125002305954695e-06
18c.sql,18,PostgreSQL_GEQO(t=2),0.01025001984089613,6238.559,6238.569250019841,26549.36,2116311357662254588,base_query_split_1,3.208988346159458e-06
18c.sql,18,XGBoostLQO,173.49225003272295,15248.216,15421.708250032723,42008.64,-4835007114355520472,base_query_split_1,3.431779167964123
